131994,200775,194842,217665,135713,233882,64090,46320,217972,41971,140865,145748,169184,222129,131313,195763,213474,271128,117676,103562,239963,216069,45570,119608,86624,119573,121361,119860,227851,224243,137099,152204,138630,229088,115108,169820,108716,187216,229528,60798,220629,49772,99020,228798,218141,97160,237534,164754,164754,164754,220275,145342,145342,184041,136849,82796,226817,162307,163637,45576,188766,49983,48889,171369,78684,171312,44749,299597,305582,299747,275878,292171,253177,221246,228546,220323,227395,198808,55664,214006,230232,163667,170034,168115,155803,220526,169072,73532,73532,73532,137283,236091,131188,195086,221439,74867,223947,151568,117157,72333,166279,177266,33906,53235,50885,107632,151461,151461,121518,202012,159666,133317,105688,102562,30271,186095,122388,120318,240107,124970,110055,86826,86768,104184,69411,187585,231549,273802,120720,76479,239405,196339,162932,73900,226227,75532,203759,177283,56548,148423,37077,105823,118867,231103,212202,227290,241697,92745,217385,217385,41695,38909,65362,168767,87434,96064,76435,216280,121669,256779,91020,72240,201984,216636,216636,158566,197326,208561,163803,157661,191060,256518,256518,256518,93570,196464,79154,79154,185203,109683,127824,184933,196142,164536,243254,135489,63712,56508,44758,155575,248180,229450,226777,230097,120226,120226,120226,154208,233483,240282,240282,202163,113993,204003,113993,107462,85638,155220,135482,123793,45319,79869,107462,117914,133318,116755,169587,54892,158488,166337,180006,136229,240987,57289,118941,174011,201977,151333,268989,266415,192827,194483,51172,192272,201330,53533,76524,86871,130668,208828,131248,158856,232690,212308,150309,177935,195324,52479,52128,57182,58106,151937,171743,61325,61325,61325,61325,61325,232911,62841,103870,41446,62566,41773,55393,62968,33218,79733,76295,96388,54708,61815,74567,70803,213818,104510,173573,119547,59415,81273,175959,50246,30564,236700,178636,108628,248029,237795,239145,239269,239431,141255,43255,142982,97409,201861,62485,12670,19627,226563,135049,45602,148922,225369,170852,37012,201866,205972,174372,135150,163665,112191,17209,134665,217026,91832,158115,233026,107277,122013,117630,121733,123641,204385,109654,92933,117630,106697,106813,106620,92391,107957,148488,147562,78307,213858,64393,215141
109550,178331,172398,195222,113270,211439,34924,57125,195529,19528,118421,123304,146740,199685,108869,173319,191030,248685,95232,81119,217519,193626,28207,97164,64181,97129,98917,97416,205408,201800,114656,129760,116186,206645,92665,147376,86272,164773,207084,32877,198185,66605,76577,206355,195697,74716,215091,142311,142311,142311,197832,122898,122898,161598,114406,60353,204373,139863,141194,21496,166323,27540,27970,148925,56240,148869,59091,277154,283139,277304,253434,269728,230733,198803,206103,197880,204951,176364,33221,191563,207788,141223,147591,145671,133359,198082,146629,51088,51088,51088,114840,213648,108744,172642,198995,52424,201503,129124,94713,49889,143835,154822,11463,30791,28441,85189,129017,129017,99074,179569,137223,110873,83245,80119,27632,163652,99945,97874,217664,102526,87611,64382,64324,81740,46968,165142,209105,251359,98276,54036,216961,173895,140488,78734,203784,53089,181315,154839,46419,125980,14633,83380,96424,208659,189759,204846,219254,70302,194941,194941,58529,55742,44442,146324,64990,73620,53991,193837,99226,234336,68576,49796,179540,194192,194192,136123,174883,186117,141360,135218,168616,234074,234074,234074,71126,174021,56710,56710,162759,87239,105381,162490,173698,142093,220810,113046,74517,34065,28280,133132,225736,207006,204333,207654,97782,97782,97782,131765,211039,217838,217838,179720,91549,181559,91549,85019,63195,132777,113039,101349,35191,57426,85019,95470,110874,94311,147144,32449,136044,143893,157562,113785,218543,36370,96497,151568,179534,128889,246545,243971,170383,172039,23290,169828,178886,31089,54081,64428,108224,186384,108804,136412,210246,189864,127866,155492,172880,63284,64506,83907,84831,129493,149299,38881,38881,38881,38881,38881,210467,41922,81427,49311,62653,19329,32950,42048,14201,57289,53852,73944,32264,39372,52123,48359,191374,82066,151130,97104,49287,58829,153516,61051,47398,214256,156193,86185,225585,215352,216701,216825,216987,118811,60089,120539,74966,179418,52357,28801,36181,204119,112606,35474,126478,202926,148408,14569,179422,183529,151928,112707,141221,89747,17527,112222,194582,69389,135672,210582,84834,99570,95186,99290,101197,181942,87210,70490,95186,84254,84370,84176,69947,85513,126044,125119,55863,191415,38717,192698
97352,166133,160200,183024,101072,199241,18973,84108,183331,11187,106223,111106,134542,187487,96671,161121,178832,236487,83034,64837,205321,181428,23339,84966,51983,84931,86719,85218,193210,189602,102458,117562,103988,194447,90063,135178,74074,152575,194886,15680,185987,95240,64379,194157,183499,58434,202893,130113,130113,130113,185634,126789,126789,149400,118297,44071,192175,127665,128996,7453,154125,14391,11109,136727,39958,136671,79377,264956,270941,265106,241236,257530,218535,186605,193904,185682,192753,164166,20498,179365,195590,129025,135393,133473,121161,185884,134431,38890,38890,38890,102642,201450,96546,160444,186797,40226,189305,133015,82515,33607,131637,142624,12634,18593,9062,72991,116819,116819,86876,167371,125025,98675,71047,67921,42292,151454,103836,85676,205466,90328,68432,52184,52126,69542,34770,152944,196907,239161,86078,41838,204763,161697,128290,91273,191586,40891,169117,142641,40618,113782,16164,71182,84225,196461,177561,192648,207056,58103,182743,182743,86469,78411,26009,134126,52792,61422,41793,181639,87028,222138,56378,37598,167342,181994,181994,123925,162685,173919,129162,123020,156418,221876,221876,221876,54844,161823,40429,40429,150561,75041,93183,150292,161500,129895,208612,100848,112198,17783,24659,120934,213538,194808,192135,195456,85584,85584,85584,119567,198841,205640,205640,167522,79351,169361,79351,72821,50997,120579,100841,89151,24909,45227,72821,83272,98676,82113,134946,16243,123846,131695,145364,101587,206345,17937,84299,139370,167336,116691,234347,231773,158185,159841,8766,157630,166688,18891,37799,52230,96026,174186,96606,124214,198048,177666,115668,143293,160682,86937,89382,87613,88537,117295,137101,26159,26159,26159,26159,26159,198269,23489,65145,63972,76912,14617,16744,23615,16797,41008,37570,57662,16059,27174,39925,32077,179176,69868,138932,84906,44599,46631,141318,90035,65327,202058,143995,73987,213387,203154,204503,204627,204789,122702,88724,108341,58684,167220,62773,42671,51820,191921,116497,26775,114280,190728,136210,14604,167224,171331,139730,116598,129023,73465,33167,116113,182384,57191,123474,198384,72636,87372,82988,103181,88999,169744,75012,58292,82988,72056,72172,71978,57749,73315,113846,112921,43665,179217,19276,180500
82128,150909,144976,167799,85847,184016,4259,95672,168106,26919,90999,95881,119318,172262,81447,145896,163608,221262,67809,79648,190096,166203,38150,69741,35289,69707,71494,69993,177985,174377,87233,102338,88764,179222,63082,119954,58850,137350,179661,6234,170762,106804,49154,178932,168274,73246,187668,114888,114888,114888,170409,93316,93316,134175,84823,58882,176950,112440,113771,15781,138900,13029,19855,121503,54770,121446,90940,249731,255716,249881,226012,242305,203311,171380,178680,170457,177528,148941,8773,164140,180366,113800,120168,118249,105936,170660,119206,23666,23666,23666,87417,186225,81321,145220,171572,19001,174081,99542,67290,31567,116413,127400,29049,9317,13192,57766,101595,101595,71651,152146,109800,83451,55822,52696,57406,136229,70362,70451,190241,75104,58029,33030,32972,54318,15944,137719,181683,223936,70854,26613,189538,146472,113066,106084,176361,25666,153892,127417,55429,98557,32765,55957,69001,181236,162336,177423,191831,42879,167519,167519,98032,89974,12548,118901,35225,46198,22640,166414,71803,206913,41154,20214,152118,166769,166769,108700,147460,158694,113937,107795,141194,206651,206651,206651,69656,146598,32397,32397,135336,59816,77958,135067,146276,114670,193388,85623,123761,32594,39471,105709,198314,179584,176910,180231,70359,70359,70359,104342,183616,190415,190415,152297,64127,154136,64127,57596,34523,105354,85616,73927,39720,20775,57596,68048,83451,66888,119721,7664,108621,116470,130140,86363,191121,10274,69075,124145,152111,101467,219123,216549,142960,144616,15003,142406,151464,16579,35697,37005,80802,158961,81381,108990,182823,162441,100443,128069,145458,98500,100945,99177,100101,102070,121877,12593,12593,12593,12593,12593,183044,11725,79956,78700,91723,30349,7628,11851,29600,40038,52381,51204,7479,8198,22819,31707,163952,54643,123707,69681,59410,23962,96812,101598,76890,186833,128770,58762,198163,187929,189279,189403,189565,89229,100288,93116,73495,151995,77584,63538,89170,176696,83024,41586,99056,175503,120986,31562,151999,156106,124505,83125,113799,88277,51880,82640,167160,41966,108249,183160,57411,72147,67763,69707,73775,154519,59788,43067,67763,56831,56947,56754,42525,58091,98622,97696,16954,163992,3115,165275
69393,138174,132242,155065,73113,171282,20040,111262,155372,42509,78264,83147,106583,159528,68712,133162,150873,208528,44861,66581,177362,153469,53741,57007,18426,56972,58760,57259,165251,161643,74499,89604,76030,166488,61290,107219,35503,124616,166927,29313,158028,122394,35262,166198,155540,88836,174934,102154,102154,102154,157675,76097,76097,121441,68930,74473,164216,99706,101037,41171,126166,31030,45245,108768,70360,108712,106531,236997,242982,237147,213278,229571,190576,158646,165946,157723,164794,136207,29656,151406,167631,101066,107434,105514,93202,157925,106472,9638,9638,9638,74683,173491,68587,132485,158838,6077,161347,82323,55268,37603,103679,114666,44640,27227,31931,34817,88860,88860,59629,139412,97066,70716,43800,40878,72996,123495,64150,58429,177507,47763,56236,16167,16109,42295,9761,124985,168949,211202,58120,11825,176804,133738,100331,121674,163627,10878,141158,114682,71020,85823,48355,32610,41660,168502,149602,164689,179097,30856,154784,154784,113623,105565,18834,106167,18362,32305,7460,153680,59069,194179,27262,20513,139383,154035,154035,95966,134726,145960,101203,95061,128460,193917,193917,193917,85246,133864,34972,34972,122602,36868,65224,122333,133541,101936,180653,72889,139352,48185,55061,92975,185579,166849,164176,167497,57625,57625,57625,91608,170882,177681,177681,139563,34954,141402,34954,34249,20984,92620,72882,46586,55310,6115,34249,54155,70717,54154,106987,28884,95887,103736,117405,73628,178386,25313,46126,111411,139377,88732,206388,203814,130226,131882,40393,129672,138730,34580,40382,24983,68068,146227,68647,96255,170089,149707,87709,115335,132724,114091,116535,114767,115691,89336,109142,27328,27328,27328,27328,27328,170310,19774,95547,94290,107314,45939,29385,19901,54990,46551,45357,50635,28700,15590,9912,39819,151217,31695,110973,41160,75000,7519,75535,117189,92481,174099,116036,46740,185429,175195,176544,176669,176831,78589,115878,80382,89086,139261,93175,79128,104761,163962,72384,57177,86321,162769,108251,47152,139265,143372,111771,72485,101065,103867,67471,68100,154425,28074,95515,170425,34462,45754,44815,63713,47382,141785,36839,29175,44815,33484,33600,33406,28632,32102,85887,84962,5817,151258,19743,152541
48205,116986,111053,133877,51925,150093,38364,126213,134184,57460,57076,61959,85395,138340,47524,111974,129685,187340,24694,84388,156174,132281,68692,29900,13002,29865,37572,30152,144063,140455,53310,68415,54841,145299,64707,86031,19517,103428,145739,44263,136840,137345,21794,145009,134352,103787,153745,80966,80966,80966,136487,100455,100455,100252,60764,89424,143028,78518,79848,56122,104978,45981,60196,87580,85311,87523,121482,215809,221793,215959,192089,208383,169388,137457,144757,136535,143606,115019,44607,130217,146443,79878,86245,84326,72014,136737,85284,24589,24589,24589,53495,152302,47399,111297,137650,19847,140158,74157,47102,52793,82490,93477,59591,42178,46882,18832,67672,67672,51463,118224,75878,49528,35438,30548,87947,102307,60757,43781,156319,31989,59654,3613,3671,38902,25291,103796,147760,190014,36931,26776,155616,112550,79143,136625,142439,25829,119970,93494,85971,64635,63306,16625,25886,147314,128413,143501,157908,27464,133596,133596,128574,120516,32605,84979,12254,18397,17073,132491,37880,172990,14619,36042,118195,132847,132847,74777,113538,124772,80014,73872,107271,172729,172729,172729,100197,112675,50163,50163,101414,20882,44035,101144,112353,80747,159465,51700,154303,63136,70012,71787,164391,145661,142988,146309,30518,30518,30518,70419,149694,156493,156493,118375,18815,120214,18815,18263,32245,71432,51693,30812,70261,16983,18263,40688,49529,32966,85798,43835,74699,82548,96217,52440,157198,39083,25960,90222,118188,67544,185200,182626,109038,110694,55344,108483,117541,49531,55572,22251,46879,125039,47459,75067,148901,128519,66520,94146,111535,129042,131486,129718,130642,68148,87954,42279,42279,42279,42279,42279,149122,33545,110498,109241,122265,60890,44336,33671,69941,61741,60547,65825,43650,31119,24863,55009,130029,15709,89784,25175,89951,16627,92171,132140,107432,152911,94848,38937,164240,154007,155356,155480,155642,69524,130829,59193,104037,118072,108126,94079,119712,142774,61174,72128,65133,141580,87063,62103,118077,122183,90583,60917,79876,118818,82422,59935,133237,13807,74326,149237,18477,29769,24648,60320,31396,120597,20853,16701,24648,17499,17614,17421,16580,16117,64699,63774,19588,130070,38439,131353
30876,101953,96020,117884,27095,135061,55421,143271,113401,74517,30089,41176,70362,122347,30195,96941,114652,172307,16895,93996,141141,111498,85749,15696,29244,15662,19921,15948,129030,125422,33307,52423,27232,130267,74316,70039,11222,87435,129747,61321,121807,154403,21618,129977,113569,120844,138712,65933,65933,65933,121454,84462,84462,85219,59666,106481,127995,62525,63856,73179,84195,63038,77254,71588,102369,71531,138539,200776,206760,200926,177056,193350,154355,122425,129724,115752,122823,99986,61664,114225,131410,63886,71212,69293,56021,121704,69291,43887,43887,43887,38462,136310,32366,95305,121658,45222,119376,93014,46964,78310,66498,77485,76648,59235,63940,3625,52639,52639,56515,102231,60845,34495,38517,33628,105005,87274,68797,37954,141286,25390,69262,19855,19913,50846,45543,87804,131768,174981,15191,46834,140583,91767,63151,153683,121656,45887,103978,78461,103028,43852,80364,5838,19287,126531,113381,128468,142875,36635,112814,112814,145631,137573,48847,68986,28496,20401,33316,117459,20679,157958,19512,56295,103162,117814,117814,59745,98505,103989,64022,58840,92238,157696,157696,157696,117254,96683,70221,70221,86381,6568,27045,86111,96361,65715,144432,26870,171360,80193,87070,55794,149358,130628,127955,131276,16314,16314,16314,49637,134661,141460,141460,97592,16779,105181,16779,4225,41948,55439,26863,24213,87319,33225,4225,34861,34496,14000,69806,60892,59666,67515,80225,36448,142165,77036,18160,75189,103155,52511,170167,167593,94005,95661,72401,93450,101549,66588,75631,30965,31846,104256,32426,59075,133868,113486,50528,79113,96502,146099,148544,146776,147699,52155,71962,59336,59336,59336,59336,59336,134089,49787,127555,126299,139322,77948,61393,49913,86998,103418,99980,85884,60708,56152,44921,94487,114996,4767,73792,12205,107009,32869,76178,149197,124489,137878,79815,43626,131054,138974,140323,140447,140609,69644,147886,36256,121094,103039,125183,111136,136769,127741,60126,89185,50100,126548,71071,79161,103044,107151,74591,59869,63884,135876,99479,58886,118204,18700,59294,133245,2026,15565,16849,62998,17192,99814,5037,22403,16849,7370,7254,7448,22282,11127,43917,42991,35830,115037,55496,116320
21005,94269,88336,111096,11901,114803,78985,166835,98207,98081,12074,25983,62678,115559,20325,89256,100894,158548,30477,125296,127383,96305,109313,20823,56816,20788,6600,21075,115271,111663,18114,45635,12039,122582,104917,63251,24191,80647,122959,84885,108049,177967,36302,115541,98376,144408,124954,58248,58248,58248,107696,77674,77674,77535,80116,130045,120311,55737,57068,96743,69002,86602,100818,64800,125932,64743,162103,187018,193002,187168,163298,179592,140597,114740,115966,100558,107630,86228,85228,107437,117652,57098,56260,61609,49233,114020,62503,67450,67450,67450,25582,129522,15075,88517,114870,68786,104182,86226,53456,101874,59710,70697,100212,82799,87504,21993,44955,44955,58655,95443,53160,18266,50512,50140,128569,79589,96119,44445,127528,38347,102882,47427,47485,59691,69107,81016,124980,161223,11195,70398,126825,76574,56363,177247,106463,69451,97190,70777,126592,28658,103928,23323,33970,111338,99622,114710,129117,53547,97620,97620,169195,161137,82931,62198,56068,37313,60887,103700,13673,144199,36424,79859,89404,104056,104056,52060,90820,88796,57234,51155,84554,143938,143938,143938,140818,89895,93785,93785,78697,23323,30404,78427,89573,58030,136748,11677,194924,103757,110634,49006,135600,116870,114197,109012,21441,21441,21441,34443,120903,127702,127702,82399,33691,97496,33691,22350,79557,48651,11670,37170,110883,60797,22350,46226,18267,18771,63018,84456,51982,42032,73437,29660,128407,100600,27227,67505,95471,44827,156409,153835,79717,81373,95965,79692,94761,90152,99195,47877,19026,89063,19605,52287,126183,108343,43740,71429,88818,169663,172108,170340,171263,45367,65174,82900,82900,82900,82900,82900,120331,83871,134538,149863,162886,101512,84957,83998,110562,126982,123544,109448,84272,79716,68485,118051,108701,22495,67004,16596,130573,60441,69390,172761,148053,124120,72130,52471,115860,125216,126565,126689,126851,93044,171450,21062,128949,95355,148747,134700,160333,113983,82249,112749,42416,112789,64283,102725,89286,93392,67803,81783,57096,128228,123043,81084,110520,35612,51609,126457,18938,20935,29318,90239,22563,84621,23405,39315,29318,23221,23105,23299,39194,28615,28723,27798,72226,101278,79060,102561
21529,82114,76181,101406,6727,101569,86817,174666,89096,105913,11908,12473,36871,105870,18769,77102,81161,138816,38905,132577,107650,87193,117145,30349,64648,30314,19619,30601,95538,91930,7823,52916,10478,113221,112198,53561,37900,70957,113269,92716,88316,185798,47544,96485,89264,152240,105221,46093,46093,46093,87963,84955,84955,51728,87397,137876,110949,45973,47378,104575,59890,94434,108649,69631,133764,72024,169935,167285,173269,167435,143565,159859,120864,94486,96233,91447,98518,66495,93060,97747,97919,64378,37721,35802,56514,101865,67878,75282,75282,75282,16966,119832,10817,78827,105180,76618,95070,93507,60737,109706,66991,61007,108044,90631,95335,37288,32800,32800,65935,85753,27354,14455,57793,57421,136400,67435,103400,51726,107795,43632,110163,55259,55317,66971,76939,71326,115290,141490,26490,78230,107092,67462,63644,185078,97351,77282,87500,58622,134424,14774,111759,38618,45212,102226,79889,94977,109384,64989,88508,88508,177027,168969,90763,67572,63900,48536,68719,83967,20953,124466,63399,87690,69671,84323,84323,26253,78665,79684,64515,39000,72399,124205,124205,124205,148650,80205,101616,101616,66542,38618,38236,52620,79883,32223,124593,6285,202756,111588,118465,56287,115867,97137,94464,97785,29224,29224,29224,13268,101170,107969,107969,73287,44518,88135,44518,37645,87389,55932,6749,42455,118714,68629,37645,53507,14456,30197,67849,92288,26899,20857,80718,36940,108674,108431,35655,55350,86109,20971,136676,134102,60514,62170,103797,59959,85071,97983,107026,74837,17858,79951,15909,42827,99373,88610,51021,45622,79456,177495,179939,178171,179095,44590,55484,90732,90732,90732,90732,90732,100598,91703,141819,157694,170718,109343,92789,91829,118394,134813,131376,117279,92103,87547,76317,125883,88968,37790,74285,31891,138404,68273,76671,180593,155885,104387,46324,59752,106749,105483,106832,106956,107118,100325,179282,6380,136230,83200,156579,142532,168165,94250,89530,120581,16319,93056,63479,110556,69553,73659,58113,89064,47406,135509,130875,88364,98365,62587,39454,116767,34233,35456,39597,97520,31318,75509,38700,52230,39597,38516,38401,38594,52110,43910,14125,14288,80057,81546,86892,82828
35610,81176,68128,100469,23619,78522,106561,194411,88974,125658,26096,22604,13512,104932,34710,70123,58114,115769,64742,130029,84603,87072,136889,52795,84392,52760,48499,53047,72491,68883,24008,50779,23102,90174,109650,52623,71883,70020,112331,112461,65269,205543,70692,73438,86492,171985,82174,45156,45156,45156,64916,82407,82407,20303,84849,157621,87902,45035,46440,124320,41608,114179,128394,68693,153509,68642,189679,144238,150222,144388,120518,136812,97817,71439,73186,76680,94445,43448,112804,96810,74872,66426,14674,12755,51852,100927,66940,95027,95027,95027,22775,118894,27745,77889,104242,96362,85234,90958,83635,129451,64442,60069,127788,110375,115080,61820,31862,31862,91353,84816,7427,30459,85992,85620,156145,66497,100852,74624,84748,72100,107615,75003,75061,95266,96683,70389,114352,118443,53907,97974,84045,55942,61095,204823,97229,97027,86562,26638,154168,23147,131504,65925,68360,94362,56842,71930,86337,93189,88387,88387,196771,188713,110507,66635,83644,76897,88464,60920,43168,101419,83144,107435,46624,61276,61276,6326,77728,70769,57014,38063,56610,101158,101158,101158,138551,79267,121361,121361,65604,62091,57980,29573,78945,9176,123655,22589,222500,131333,138210,53746,92820,74090,71417,74738,53413,53413,53413,8768,78123,84922,84922,54493,73275,65088,73275,64313,107133,59479,23053,70923,138459,88373,64313,76405,30460,49942,66911,112032,16535,8783,78169,49332,85627,128176,61493,54413,63062,20613,113629,111055,37467,39123,123541,36912,84133,117728,126771,94581,34971,69360,33893,41889,76326,65563,52641,22575,56409,197239,199684,197916,198839,43652,54546,110476,110476,110476,110476,110476,77551,111447,139270,177439,190462,129088,112533,111574,138138,154558,151120,139089,111848,107292,96061,145627,65921,61263,71737,64996,158149,88017,74123,200337,175629,81340,20356,88046,92669,82436,83785,83909,84071,97776,199026,13666,133681,82262,176323,162277,187909,71203,86982,140325,13418,70009,62542,130301,46506,50612,57175,86516,46468,132961,150619,85816,97427,82331,38517,115829,59202,55201,65434,94971,56828,54688,64571,85225,65434,68031,67916,68109,85104,78838,21376,20280,99802,58499,106637,59781
52896,65552,40111,99041,38338,72042,123848,211697,82494,142944,40815,35574,4544,103504,51996,42106,51633,109288,82029,147315,78122,80591,154175,70081,101678,70046,65786,70333,66011,62403,41295,68065,37821,62156,126936,43704,89169,78434,110904,129747,58788,222829,87978,66958,80011,189271,75694,33644,33644,33644,58435,99693,99693,5041,102135,174907,59884,62321,63727,141606,30408,131465,145680,85979,170795,85928,206966,137757,143742,137907,114037,130331,93957,54314,66705,70199,87965,27602,130091,91640,68391,83713,16028,14840,69138,86516,84226,112313,112313,112313,40061,112724,45032,67146,98450,113649,78753,108245,100921,146737,81729,60258,145075,127661,132366,79107,27001,27001,108639,77425,19916,47745,103278,102907,173431,52085,118138,91911,80887,89387,124901,92290,92348,112552,113969,73539,112925,111962,71194,115260,77564,49462,78382,222109,90749,114313,76334,20454,171454,34635,148790,83211,85647,87881,50362,65449,79856,110475,81906,81906,214058,206000,127794,83921,100931,94184,105750,54440,60454,94939,100430,124721,27761,54795,54795,21714,63316,64289,74300,26385,28593,94677,94677,94677,155837,65265,138647,138647,51193,79377,75267,6340,66417,12965,109244,37308,239786,148619,155496,71033,86339,67609,64936,68257,70699,70699,70699,22743,71642,78441,78441,48012,90562,37070,90562,81599,124420,76765,37772,88209,155745,105659,81599,93691,47746,67228,84198,129319,23855,16384,95456,66618,79146,145462,78779,40001,35045,27389,107148,104574,21176,22832,140827,30431,82512,135014,144057,111868,52257,62880,51179,59175,65757,45375,69927,13731,28392,214526,216970,215202,216126,60938,60427,127763,127763,127763,127763,127763,71070,128733,156557,194725,207748,146374,129820,128860,155425,171844,168406,156375,129134,124578,113348,162914,46886,78550,89023,82282,175435,105304,91409,217623,192916,77479,3687,105333,86188,75955,77304,77428,77590,115063,216313,28385,150968,67851,193609,179563,205196,64722,104268,157612,30704,63529,79828,147587,40025,30917,74461,103802,63755,150247,167906,103102,83016,99617,24973,114402,76489,72487,82720,112258,74115,48208,81858,102511,82720,85318,85202,85395,102391,96124,32863,31768,117088,52018,123923,53301
76640,52674,27233,90460,71273,56869,147082,234932,67321,166179,73857,61554,24296,94923,75740,29228,36461,95459,105263,160921,64294,65419,177410,93316,124913,93281,89020,93568,50839,48574,65039,91809,69905,49278,140542,53852,112404,77638,102323,152982,18984,246064,111213,51786,64839,170690,61865,46518,46518,46518,43263,113299,113299,18810,115741,198142,47007,86066,59958,164841,37928,154700,168915,85208,194030,100368,230200,123928,129913,124078,100209,116502,77508,23159,51533,55027,72793,16945,153326,83559,54563,82942,34370,34695,92883,85720,83455,135548,135548,135548,63805,96379,68776,66350,90369,136883,63581,121850,123359,169972,95334,59462,168309,150896,155601,102341,49330,49330,122245,69344,49877,71489,127022,126651,196666,51289,131744,115655,64439,113131,138507,115524,115583,136296,137204,72743,104344,98133,94428,138495,63736,55866,91987,230533,75577,137548,68254,27308,194689,59812,172025,106446,108881,72709,18834,51621,66028,134219,66734,66734,237292,229234,151028,83150,124165,117418,128985,39267,83689,81110,123665,147956,10164,30495,30495,48776,62520,49116,87336,46035,16213,80849,80849,80849,169443,64469,161882,161882,50397,102612,98501,16357,65621,38345,92899,71049,263021,171854,178731,89991,72511,53781,51108,53085,93934,93934,93934,47862,57814,64613,64613,52182,113796,6868,113796,104834,147654,94949,71042,111954,178980,128894,104834,117435,71490,90463,83427,152554,35759,40145,109061,90362,65318,168697,102014,39205,22167,60992,93320,90746,10368,9598,164062,23765,81716,158249,167292,135102,76001,47707,74923,60510,40960,15341,93671,26053,11884,237760,240205,238437,239360,84682,59631,150997,150997,150997,150997,150997,57242,151968,170162,217960,230983,169609,153054,152095,178659,169843,191641,169981,152369,147813,136582,186149,16851,101784,102629,105517,198670,128538,105015,240858,216150,61031,17893,129077,72360,62126,63476,63600,63762,128668,239548,52760,164573,59771,216844,202798,228430,49550,117874,180846,54448,49700,79057,170822,28122,15622,72755,117408,68320,163853,191140,116708,65765,122852,46489,105821,99723,95722,105955,125863,97349,48697,105092,125746,105955,108553,108437,108630,125625,119359,59163,60128,140323,38189,147158,39472
83300,50231,24790,88017,96322,63705,155271,243120,74157,174367,98905,86602,45626,92481,82401,26785,43297,80655,113452,169109,47718,72254,185598,101504,133101,101469,97209,101756,57674,41872,85690,102279,94953,21828,148730,62040,120592,85826,99880,161170,9541,254252,119401,58621,71675,178878,68701,54706,54706,54706,50098,121487,121487,40139,123929,206330,20280,96536,68146,173029,54032,162888,177103,93396,202218,108556,238389,109124,115108,109274,85404,101698,57823,7731,58369,61863,79628,28843,161514,81117,29846,91130,59418,59744,101403,76318,91643,143736,143736,143736,75803,93936,92112,74538,87926,145072,70416,130039,131548,178160,103523,67650,176497,159084,163789,110530,57518,57518,130433,66902,74925,83141,129831,129459,204854,59478,139932,123765,44753,121322,146695,123713,123771,139010,145392,80931,101901,84575,102617,146683,48306,62702,100175,238721,82412,145736,65811,35496,202877,84860,180213,114634,117070,79545,17937,31573,50260,137028,73570,73570,245481,237423,159217,91338,132354,125607,137173,46103,91877,67793,131853,156144,21551,19484,19484,73825,58608,55952,95524,54223,25117,62085,62085,62085,177631,72657,170070,170070,58585,110800,106690,37686,73809,63393,90456,96097,271209,180042,186919,98179,58347,29064,31061,59920,102122,102122,102122,72910,64649,71448,71448,59018,121985,13959,121985,113022,155843,103137,96090,120145,187168,137082,113022,125545,83142,98651,91615,160742,53011,65193,117250,100833,46930,176885,110202,47393,12542,69180,78515,87501,21371,20519,172250,42006,89905,166437,175480,143291,91593,54543,81583,68698,19142,10323,104930,51101,14075,245949,248393,246625,247549,95153,67819,159186,159186,159186,159186,159186,64077,160156,178351,226148,239171,177797,161243,160283,186848,178031,199829,178169,160557,156001,144771,194337,12046,109973,110817,113705,206858,136727,113203,249046,224338,41345,39223,131790,79196,68962,70311,70436,70598,136856,247736,77809,172762,57328,225032,210986,236619,56385,126062,189035,79496,32375,87245,179010,34958,25149,80943,125596,76508,172041,199328,124896,63322,131040,54677,103378,107912,103910,114143,134052,105538,55533,113281,133934,114143,116741,116625,116818,133813,127547,84211,85176,148511,31487,155346,46308
