291,38.420898,-120.549572
292,38.889862,-121.098525
293,37.151050,-119.504724
294,41.978914,-122.335317
295,41.975716,-122.358127
296,41.985605,-122.360455
297,41.932981,-122.436780
298,31.421900,-96.252500
299,38.488900,-112.853300
309,32.697222,-117.114722
312,39.902222,-83.024444
313,56.986284,-135.122750
314,32.673097,-115.392026
315,33.768800,-118.100900
316,34.096900,-118.479500
317,37.204200,-119.239600
318,37.200000,-119.306900
319,37.148517,-119.386623
320,37.139000,-119.489800
321,37.209600,-119.328900
322,37.200062,-119.306810
323,37.273581,-118.573339
324,37.301962,-118.531957
325,37.323035,-118.501714
326,37.334400,-118.479700
327,37.349900,-118.462800
328,35.588069,-118.524804
332,34.155162,-117.397119
335,33.643900,-117.979200
336,36.461326,-118.879880
337,36.465066,-118.862023
338,36.486059,-118.835645
339,35.776185,-118.436233
340,35.460303,-118.779590
341,33.764100,-118.224800
342,38.042729,-119.172015
344,37.220302,-119.337983
350,34.129200,-119.168900
353,37.944237,-119.216100
354,37.257045,-119.158936
356,33.850400,-118.395000
357,37.766954,-119.123284
358,34.081800,-117.241800
360,33.368794,-117.554916
361,34.145220,-117.058481
363,34.107245,-117.099091
365,36.135680,-118.788868
371,46.471100,-119.333900
375,34.178056,-118.315556
376,38.256900,-120.850700
377,34.155600,-118.278200
378,47.287206,-93.498266
380,37.896649,-119.967500
381,37.809388,-120.299254
382,37.877667,-119.953233
383,32.968889,-115.534444
384,41.494636,-88.123827
385,32.705435,-115.030975
386,32.705428,-115.126103
387,32.705341,-115.219067
388,32.736642,-114.713858
389,32.802222,-115.540000
390,61.082800,-146.303300
391,37.142795,-118.324075
392,34.587237,-118.656638
393,37.437921,-118.556988
394,36.443421,-118.043890
396,34.318248,-118.494449
397,34.103931,-118.413377
398,36.109722,-117.956667
399,33.770600,-118.265600
400,33.764741,-118.099130
401,37.510000,-118.569167
402,37.414160,-118.523889
403,34.312778,-118.492778
404,33.918151,-118.427648
406,63.335520,-142.999970
407,37.546036,-118.590001
408,34.244991,-118.391327
409,37.584345,-120.268590
410,37.522065,-120.310090
412,39.177903,-120.890856
413,39.218400,-120.835200
414,38.202569,-120.076983
415,38.246656,-120.034072
416,37.876111,-120.605000
417,39.551012,-121.278784
418,39.531784,-121.491247
419,39.553811,-121.204077
420,34.125400,-118.148000
421,55.476910,-133.148690
422,34.126000,-118.149400
423,55.204937,-132.821435
424,39.077971,-120.406069
425,39.024801,-120.596383
426,39.003372,-120.746651
427,39.000999,-120.725053
428,37.477838,-120.444492
430,38.828810,-120.537089
431,38.834050,-120.531760
432,38.982697,-120.324503
433,38.896511,-120.378292
435,38.765336,-120.787366
436,34.205600,-117.334400
437,39.542985,-121.492188
438,39.514893,-121.630077
439,37.695994,-120.420152
440,37.669700,-120.443600
441,38.706750,-121.158443
442,40.646934,-122.626973
443,40.611858,-122.446441
444,38.637350,-121.220198
445,40.717455,-122.422274
446,37.098671,-121.047718
447,34.295334,-114.140222
448,37.069200,-121.077200
450,40.628115,-122.467509
451,40.797296,-122.762553
454,39.330833,-121.191666
455,39.238996,-121.270409
457,33.166246,-117.016566
460,38.266700,-104.614400
462,38.434400,-105.250000
464,37.459400,-105.894700
465,39.670000,-105.002800
466,40.004725,-105.332495
467,39.655100,-105.708800
468,39.127778,-108.326111
469,39.807275,-104.964548
470,38.208100,-104.574700
471,39.136400,-108.734700
472,39.691900,-105.697800
473,39.101667,-108.345556
474,38.534190,-106.182003
476,39.570130,-107.226876
477,40.019500,-105.202000
478,39.737348,-105.016991
479,33.834300,-117.497100
480,33.858950,-117.610600
481,33.836100,-117.183100
482,34.004722,-118.099170
483,33.924930,-117.955170
484,33.394400,-117.188900
487,33.900100,-117.829050
489,37.650800,-120.470600
492,38.824444,-104.833333
493,38.881389,-104.816944
494,38.855556,-104.933056
495,38.841354,-104.973802
502,38.032717,-102.073659
504,40.950500,-102.279500
505,43.417872,-108.177545
507,38.064700,-103.215900
508,38.033327,-102.537915
510,38.790300,-122.755900
511,37.178979,-104.487492
512,38.453191,-107.337483
513,40.376771,-105.509665
514,38.451753,-107.539299
515,40.421031,-105.223804
516,39.878805,-106.332725
517,40.344080,-105.534308
518,40.364996,-105.236032
519,40.365056,-105.325074
520,39.193660,-108.044088
521,39.143808,-108.004777
525,40.485600,-107.185000
527,38.238300,-108.506900
529,38.340015,-121.113861
531,39.048802,-121.316966
533,31.400255,-86.476449
534,38.850283,-120.381883
535,38.652731,-121.393336
537,38.226800,-121.024500
539,41.582600,-73.434900
540,41.292500,-72.794200
541,41.659046,-73.491984
542,41.028900,-73.598900
544,41.209797,-73.108976
546,41.428100,-72.101900
547,42.610683,-72.471643
550,48.620336,-118.111059
551,41.665100,-72.122100
552,41.448420,-73.295321
553,41.383300,-73.171400
554,41.572500,-72.045800
557,41.555425,-72.041829
559,41.915312,-72.693616
560,41.957272,-73.369297
561,41.798943,-73.116267
562,41.554944,-72.579075
563,41.749500,-72.652400
564,28.482200,-81.167800
565,41.776109,-73.120886
566,41.310700,-72.167700
568,41.170600,-73.184400
579,41.828814,-74.131877
581,41.526790,-72.064935
583,41.538955,-72.050936
584,36.806100,-107.613100
585,32.711611,-114.942666
586,32.699451,-115.282450
589,44.491700,-73.208056
591,39.730200,-75.537100
592,39.600408,-75.626811
593,39.738860,-75.503840
594,38.585700,-75.234100
597,39.728300,-75.628900
599,39.176222,-75.546628
602,39.180000,-76.538900
607,48.455800,-122.435800
609,28.469800,-80.764400
610,25.632100,-80.298900
612,26.696700,-81.783100
613,26.068600,-80.198400
617,26.085600,-80.125300
619,26.765300,-80.052500
620,28.841900,-81.325600
621,25.435600,-80.330800
622,47.699167,-121.783333
624,27.579444,-81.492778
625,42.912600,-73.680500
626,40.075310,-121.161430
627,27.758056,-82.635278
628,28.965600,-82.697700
629,28.869577,-81.273957
630,28.003262,-82.661507
632,38.835182,-121.092982
634,27.859535,-82.601759
637,28.541515,-81.254067
638,30.376389,-83.180556
641,30.566100,-87.224400
642,30.669200,-84.886900
643,30.268600,-85.700300
645,27.794400,-82.403600
646,27.907222,-82.423055
647,27.937500,-82.444444
649,33.142700,-81.762500
650,41.085100,-73.774800
658,27.448611,-80.338611
663,29.759200,-82.387800
664,29.646100,-82.320800
665,25.475600,-80.470000
666,30.364818,-81.625967
667,30.417200,-81.552500
668,30.316389,-81.648888
672,28.289436,-81.407908
673,26.612767,-80.067700
674,43.219017,-108.787681
675,28.049100,-81.923800
676,28.080100,-81.922900
678,44.625282,-72.530859
679,29.021900,-80.964400
681,29.021900,-80.964400
682,37.071846,-119.558008
683,28.493232,-80.780124
685,28.244700,-81.288100
688,30.452200,-84.400000
689,30.162304,-84.200673
690,30.708571,-84.863869
692,41.835278,-106.242778
696,24.710833,-81.092700
698,40.078600,-93.635000
699,32.926944,-83.699444
700,33.817500,-84.480278
701,33.839475,-83.309716
702,32.663000,-85.090800
703,34.125600,-84.922200
704,34.793900,-83.540200
706,31.602600,-84.137000
707,32.609600,-85.079500
708,34.252800,-85.345600
709,33.195000,-83.298300
710,33.823900,-84.475800
711,32.813836,-85.167786
712,33.320700,-83.841400
714,39.893491,-121.593380
715,31.213645,-81.546165
717,33.968100,-84.384100
718,34.754900,-83.501200
719,32.499400,-84.996500
720,32.515500,-85.000400
722,33.140500,-83.201800
723,34.738800,-83.395600
724,34.765300,-83.416200
725,34.714000,-83.352200
727,31.444728,-84.134696
728,33.462200,-84.898600
729,34.682100,-83.341800
732,32.041100,-81.145000
733,32.148600,-81.145800
734,32.083611,-81.095555
736,33.562644,-82.051242
745,34.103450,-117.525700
747,27.492500,-81.435833
748,27.443900,-81.363300
751,37.816447,-120.312033
752,31.847697,-83.941996
753,31.844708,-83.940734
754,34.356400,-82.821900
757,34.883889,-84.282222
758,34.959153,-84.087650
759,34.162279,-84.077367
760,34.163700,-84.728200
761,31.624501,-85.065237
762,36.719790,-97.085758
764,21.306800,-157.881900
765,21.356395,-158.128853
766,21.388997,-157.961518
768,20.025200,-155.695500
769,19.705200,-155.062500
771,19.726400,-155.090800
772,19.704100,-155.060700
773,48.863333,-117.345277
774,19.720300,-155.118900
776,39.580413,-121.119479
785,41.211400,-101.668100
788,44.326335,-72.035894
789,60.555889,-145.752983
790,43.420221,-112.101852
791,29.870560,-98.194733
792,21.106000,-157.064700
794,33.068473,-96.963806
805,44.099461,-70.220851
808,43.312100,-75.109000
809,42.777800,-112.876400
810,42.913786,-115.070986
811,44.836700,-116.897500
812,42.944869,-115.977858
813,44.525600,-116.048300
814,42.667010,-114.780120
815,42.865783,-114.906172
816,42.841608,-114.903611
817,45.183368,-113.885307
818,42.597500,-114.403300
819,43.243500,-116.379100
820,42.740542,-114.836722
821,42.589200,-114.355300
822,42.767422,-114.924692
823,42.864267,-114.885542
825,44.078630,-111.497326
826,42.514444,-111.793055
827,42.536750,-111.793967
829,42.267774,-111.748531
831,42.644550,-111.696689
833,48.084444,-116.053056
835,47.703333,-116.953889
839,39.272108,-120.932508
840,46.514300,-116.297700
841,43.491398,-112.045410
843,43.468398,-112.062602
844,43.552695,-112.050953
846,39.009600,-121.059100
850,43.334849,-111.205752
851,48.180245,-116.998590
856,40.595800,-89.663100
860,40.625278,-89.631111
861,39.058600,-89.403100
862,37.657700,-89.511161
865,42.057222,-87.869444
866,41.713611,-87.542778
867,41.828480,-87.722910
869,41.390000,-88.270000
870,41.833300,-88.083300
874,41.493100,-88.115300
876,39.590556,-89.496389
877,41.890000,-88.061667
879,40.540800,-89.678600
880,41.726111,-90.310278
882,42.216944,-89.052222
883,42.383300,-87.813300
884,41.633400,-88.062900
886,41.850800,-87.653300
887,37.209400,-88.858889
889,38.205000,-89.854400
891,40.279700,-90.080000
892,41.302800,-89.315000
894,41.289700,-89.072500
895,38.731400,-90.046100
897,40.178100,-87.748100
898,38.863900,-90.134700
899,41.509959,-90.534021
902,38.834800,-122.767700
903,42.451100,-89.075600
905,34.815800,-118.686700
913,38.664200,-90.176400
917,46.982514,-119.257764
925,39.205623,-111.334381
934,38.607456,-89.524514
935,40.548586,-90.513814
936,38.610600,-89.358300
937,38.096700,-88.163100
941,40.246110,-88.638761
943,38.425556,-89.914444
944,41.451494,-90.148547
946,38.741200,-89.684900
948,38.094683,-88.541331
949,39.392138,-87.685130
955,41.323700,-89.112300
956,30.388517,-84.646624
957,41.375528,-89.464872
958,40.312222,-88.159444
959,38.216500,-89.999200
960,41.909300,-89.049800
961,41.909200,-89.050400
963,39.754803,-89.602389
964,39.757327,-89.600512
965,39.806868,-89.641653
969,39.596667,-88.611944
971,38.334786,-90.158939
972,42.115589,-87.731025
976,37.619747,-88.953114
983,38.737800,-85.420600
986,41.692800,-85.965000
987,42.603349,-111.705304
988,39.081400,-84.859400
989,41.665000,-86.132200
990,39.711319,-86.196867
991,39.485170,-86.418300
992,39.763100,-86.166700
994,38.528100,-87.252500
995,41.645000,-87.122500
996,41.639200,-87.406900
997,41.720800,-86.908600
998,40.780300,-86.760000
999,40.656400,-86.752800
1001,39.924200,-87.424400
1002,39.656100,-85.175800
1004,38.806700,-87.247200
1005,38.779500,-84.964000
1006,40.788400,-85.817800
1007,40.096900,-85.971400
1008,38.263600,-85.838100
1010,39.530000,-87.424700
1011,37.969116,-87.604879
1012,37.911100,-87.327500
1013,38.021100,-87.517200
1016,35.098600,-78.829400
1020,39.255911,-111.621491
1024,40.048889,-86.899200
1037,40.755100,-86.057500
1038,40.939528,-87.154472
1040,39.802800,-84.895300
1043,38.520100,-87.266200
1046,42.503100,-90.658611
1047,43.335900,-91.167500
1048,41.808100,-90.233611
1052,42.013319,-93.575416
1058,41.984768,-91.668611
1067,42.069987,-90.697657
1068,42.047400,-92.859444
1073,41.944039,-91.639167
1077,42.047333,-92.859444
1079,41.671877,-91.563999
1081,41.540000,-90.448100
1082,41.180000,-95.840800
1084,41.590218,-93.619499
1091,42.325170,-96.379710
1097,43.056300,-92.693200
1104,40.741200,-91.116667
1105,40.747800,-92.873056
1109,40.396500,-91.371900
1120,43.073300,-94.239200
1121,42.673600,-95.302600
1122,42.025800,-93.608900
1123,41.444224,-94.766474
1124,41.409000,-95.000000
1125,43.292628,-94.217075
1126,42.250000,-90.416700
1127,40.703100,-92.425300
1128,41.727800,-92.447900
1129,42.298210,-91.011974
1130,42.512000,-92.476000
1131,42.526700,-92.439400
1132,42.280827,-91.532705
1134,40.987100,-94.735200
1135,42.260162,-94.069243
1137,43.402800,-94.843300
1138,43.263235,-93.635383
1141,42.282807,-94.288965
1142,43.239700,-94.749800
1143,42.029600,-94.369900
1144,41.303889,-94.460556
1145,42.363094,-92.772322
1146,41.644542,-95.315283
1150,41.359491,-93.563268
1153,43.430100,-95.315300
1154,43.417200,-93.532200
1155,40.622000,-93.932600
1156,42.315900,-92.192800
1157,42.848600,-94.850600
1158,40.880000,-94.558900
1160,41.906700,-95.034700
1162,42.035556,-90.665000
1163,43.023733,-91.174927
1164,43.326083,-95.148339
1165,41.586026,-92.522800
1166,40.971826,-91.551221
1167,41.391700,-91.056900
1168,43.068900,-92.320100
1169,42.037200,-94.046200
1172,43.279722,-92.810556
1173,41.016346,-92.414873
1175,41.398100,-92.914400
1176,42.050700,-90.394200
1177,43.087130,-95.625960
1180,43.048900,-92.946800
1181,43.429444,-96.169166
1184,43.405000,-95.726100
1186,43.144585,-95.144257
1187,42.016670,-93.163330
1188,42.186076,-93.600479
1189,42.684444,-91.535555
1190,41.503889,-94.317200
1191,42.846400,-92.097800
1192,42.192600,-92.463600
1193,40.931500,-94.985500
1194,42.169700,-92.022200
1198,42.471022,-93.814990
1199,42.961151,-94.445574
1200,41.569128,-91.264050
1202,41.587748,-91.019456
1203,41.337200,-94.012600
1206,41.113600,-94.347200
1217,43.160600,-95.256900
1218,41.456900,-90.823300
1224,39.758100,-101.531900
1225,39.403001,-101.038202
1230,37.161100,-100.761900
1233,37.732800,-99.949700
1235,38.410000,-98.868900
1239,37.072616,-94.698704
1240,37.790300,-97.521667
1241,38.348100,-94.645600
1242,37.596700,-97.413611
1243,37.305556,-95.110278
1248,38.090600,-97.874722
1250,39.007200,-95.269167
1251,38.883100,-97.201389
1252,39.053900,-95.568889
1258,37.151700,-98.031100
1259,37.193787,-99.763073
1261,37.678454,-96.971930
1262,38.774500,-95.186700
1263,39.832769,-97.632038
1264,39.457800,-98.112200
1265,38.755100,-95.836800
1266,38.193441,-95.749953
1267,37.683333,-95.454722
1268,37.695300,-95.458600
1270,39.373966,-97.127211
1271,37.037344,-95.612689
1272,39.394414,-101.058372
1274,38.354514,-98.583436
1275,38.947222,-99.528611
1276,37.566810,-95.237499
1278,38.269700,-95.244700
1279,37.507709,-94.839318
1280,39.341622,-101.705188
1283,38.665800,-96.949200
1285,39.358200,-99.841700
1286,38.513000,-98.774700
1287,39.473500,-95.731550
1289,37.175000,-101.345800
1291,37.923076,-95.425572
1292,38.080332,-99.893587
1294,39.086700,-94.651389
1295,39.149200,-94.638100
1296,37.383110,-98.070364
1297,38.531667,-99.308333
1298,38.179700,-99.112500
1299,38.176167,-99.099984
1300,39.037190,-98.152993
1305,38.363411,-97.683350
1306,37.285176,-100.332438
1307,39.119400,-97.708600
1308,37.472448,-97.246749
1312,39.821700,-100.528900
1313,38.633183,-95.827658
1314,38.501719,-94.960069
1315,39.441979,-98.690296
1316,38.615579,-95.279742
1317,37.635900,-98.743300
1319,38.893333,-98.856944
1320,39.904922,-95.803367
1321,39.770868,-101.810082
1322,37.995300,-98.760200
1324,38.890552,-101.751525
1325,37.956117,-98.599286
1326,38.214300,-98.207100
1327,39.436190,-99.277930
1328,39.199200,-96.308600
1329,39.730600,-96.979500
1330,37.261372,-97.405700
1332,37.235400,-97.011000
1334,38.370800,-98.783100
1336,37.970300,-100.895600
1353,38.170700,-82.617600
1354,37.786400,-84.702800
1355,37.788310,-84.712570
1356,38.749700,-85.035000
1357,37.363600,-87.121400
1358,38.079400,-84.519400
1359,37.829700,-84.724700
1360,36.796667,-83.761388
1361,38.047800,-84.848300
1363,38.183100,-85.889200
1364,38.052500,-85.910300
1365,38.283200,-85.779200
1366,38.223592,-85.841704
1367,38.258333,-85.754166
1368,38.280278,-85.702331
1371,37.021700,-88.221100
1376,38.204900,-84.238300
1377,37.013100,-88.269200
1378,37.260800,-86.978300
1379,37.151700,-88.775000
1380,36.869100,-85.147000
1381,37.963100,-86.791100
1382,37.646900,-87.502800
1383,37.646100,-87.501900
1384,36.998100,-84.591900
1385,37.880600,-84.261900
1391,30.492200,-91.186400
1392,30.492200,-91.186400
1393,30.284400,-93.291100
1394,30.274300,-91.116400
1396,30.843900,-92.261111
1400,29.822222,-91.542500
1401,29.359145,-89.537264
1402,30.005067,-90.461694
1403,29.947200,-90.145800
1404,32.704700,-92.079200
1407,30.015833,-90.025556
1409,30.008100,-89.937200
1416,32.518100,-93.761100
1417,32.704700,-93.959700
1435,29.822222,-91.542500
1439,29.580600,-90.722500
1443,30.238038,-92.046264
1445,30.236111,-92.008333
1448,32.523300,-92.179400
1449,29.691436,-91.188492
1453,30.726111,-91.368333
1455,30.273333,-91.256700
1456,30.234627,-92.272174
1464,30.673900,-91.355600
1469,44.544200,-68.430600
1475,44.942064,-68.645040
1478,44.909400,-68.683300
1480,44.135332,-70.201499
1481,43.613600,-70.552500
1482,43.687688,-70.611553
1483,43.920486,-69.967819
1484,43.643600,-70.254400
1486,43.495600,-70.447200
1487,44.092001,-70.221923
1488,44.134572,-70.203715
1490,44.538611,-69.627777
1491,44.152854,-70.209378
1492,45.459200,-69.865800
1493,43.852500,-70.796900
1497,44.548544,-69.710404
1498,44.569872,-69.681841
1500,44.534397,-69.652232
1501,43.802517,-70.449920
1504,44.629517,-69.583527
1505,43.570800,-70.558300
1507,43.750800,-70.156700
1508,43.666870,-70.602125
1509,44.763875,-69.718280
1510,44.958900,-69.870300
1511,45.070300,-69.906400
1516,46.556477,-68.325538
1553,39.266300,-76.604700
1554,39.178100,-76.526800
1555,39.421700,-76.508700
1556,39.442836,-76.221761
1557,39.298600,-76.563600
1559,39.236900,-76.513300
1560,39.266040,-76.629537
1563,37.994134,-75.837679
1564,38.487800,-75.820800
1567,39.523000,-79.413000
1571,38.544400,-76.686100
1572,39.209700,-77.464400
1573,38.359200,-76.976700
1574,39.657200,-76.175200
1580,38.778600,-76.076900
1585,42.241544,-70.964889
1586,42.267200,-71.398300
1587,42.339200,-71.035300
1588,42.390800,-71.067500
1589,42.339167,-71.035277
1592,42.140028,-71.446441
1595,42.363300,-71.079200
1597,41.425786,-70.608273
1599,41.769400,-70.509700
1603,42.208600,-72.601400
1604,42.191900,-72.609700
1605,42.211900,-72.603600
1607,42.200592,-72.594432
1615,41.258300,-70.051700
1620,42.691180,-72.956100
1626,42.525600,-70.877200
1629,42.587500,-72.579300
1630,42.117112,-72.864663
1631,42.443300,-73.205800
1634,42.591400,-72.730800
1637,42.157896,-72.486430
1638,42.176047,-72.409521
1642,42.095000,-72.595000
1643,42.336215,-73.235486
1660,42.235000,-70.967200
1670,42.698600,-70.869700
1678,42.542949,-70.928314
1682,41.865300,-71.106100
1693,44.561961,-83.804505
1694,42.563803,-85.953976
1695,43.258768,-86.242268
1696,42.280222,-85.492548
1698,44.259135,-85.939565
1700,44.472624,-83.571947
1701,43.437322,-85.664462
1702,43.644996,-83.840074
1704,44.455518,-83.676274
1705,44.435381,-83.440722
1706,45.030600,-84.703900
1707,43.486618,-85.629866
1708,44.362860,-85.819968
1710,42.910296,-86.200740
1712,44.463100,-83.720800
1713,43.894200,-86.444700
1714,44.661114,-84.131691
1715,42.323000,-86.314600
1716,43.613001,-85.479469
1718,45.766859,-84.756601
1719,43.156746,-83.628589
1720,43.639927,-83.844712
1722,42.952800,-84.902500
1723,41.792114,-83.449480
1725,42.658653,-84.095181
1726,42.359200,-82.959700
1727,42.175800,-83.533600
1728,42.294700,-83.101900
1729,41.963100,-83.258100
1730,42.549700,-83.442500
1731,43.851900,-82.643600
1732,42.925600,-82.460600
1733,41.890600,-83.346400
1734,42.450000,-83.038100
1735,43.826400,-83.238300
1737,42.710600,-83.456900
1739,42.710800,-83.456100
1740,42.273900,-83.111900
1741,42.122500,-83.185000
1743,42.764200,-82.471900
1744,42.263900,-83.642200
1745,42.121700,-83.180800
1746,43.456600,-83.188900
1750,45.955014,-86.256291
1751,46.497400,-84.332000
1753,41.943900,-86.328900
1754,41.839566,-86.351050
1756,46.539200,-90.374200
1757,46.564601,-90.416147
1760,41.843600,-85.669400
1761,41.805600,-85.750500
1769,46.578900,-87.395000
1772,46.755300,-88.455800
1773,46.726100,-88.662500
1774,46.696400,-89.208900
1775,45.947200,-88.218900
1776,45.513600,-87.801100
1777,46.131100,-88.225000
1778,45.807956,-88.125121
1780,45.955300,-88.195800
1781,45.990781,-88.210514
1784,45.871900,-88.069400
1785,46.159200,-88.235300
1786,45.482084,-87.802178
1787,45.354700,-87.649400
1821,46.106278,-88.334531
1827,43.704076,-86.366256
1829,41.906100,-84.631900
1830,42.795600,-86.113300
1831,42.718390,-84.558080
1832,42.692222,-84.657222
1837,42.935000,-85.337800
1840,46.575965,-87.403579
1842,46.571639,-87.410455
1843,46.530598,-87.392206
1844,42.271700,-84.941100
1846,46.351975,-85.506408
1848,45.741230,-87.862780
1851,42.868611,-84.895555
1852,43.401900,-84.601400
1853,43.732508,-83.453306
1855,41.799200,-85.425600
1856,41.971100,-85.538100
1865,46.506250,-84.349267
1866,42.208100,-83.145300
1867,42.806700,-86.055800
1868,46.374370,-84.417230
1871,45.391984,-84.333257
1873,45.362820,-84.294970
1874,43.465900,-83.327800
1875,43.721700,-82.938800
1877,43.839300,-85.426000
1879,43.955000,-86.293611
1880,42.731000,-85.855100
1881,43.401600,-84.914100
1888,43.672800,-94.707500
1889,43.528874,-96.364722
1891,47.530600,-92.161900
1892,45.861400,-94.359200
1893,47.261100,-93.652800
1894,46.666768,-92.293897
1895,46.726627,-92.448619
1896,45.975013,-94.369094
1897,46.735331,-92.151711
1898,46.316033,-94.484944
1899,46.709126,-92.421733
1900,46.305000,-94.377500
1901,46.655000,-92.333300
1902,47.934400,-91.763900
1904,44.810800,-93.250100
1910,45.575600,-94.140800
1911,44.982359,-93.254163
1912,44.931400,-93.111700
1913,44.781000,-93.042000
1914,44.197400,-94.007800
1915,45.030000,-92.778600
1918,44.802778,-95.526944
1922,45.333800,-93.849300
1925,44.622000,-92.633300
1926,44.569200,-92.516912
1927,45.020300,-93.275300
1929,43.988158,-94.615640
1932,44.269722,-93.290556
1934,44.196700,-94.000900
1943,46.290641,-96.043252
1956,43.637110,-95.932794
1958,45.889167,-95.379722
1964,45.314444,-95.602777
1966,43.866000,-93.050400
1967,43.637500,-94.101667
1969,45.041378,-93.790522
1970,46.817500,-95.843333
1971,45.315800,-93.578100
1972,44.525887,-94.718812
1973,43.657900,-94.464700
1975,44.770900,-94.158200
1976,47.750278,-90.357222
1977,44.811685,-95.534550
1979,47.429400,-92.935000
1980,44.895741,-94.368433
1982,44.117200,-93.707300
1983,44.271800,-92.984800
1985,44.106888,-94.219697
1987,43.720026,-91.977738
1989,45.128164,-94.535150
1990,43.654444,-96.201944
